dish_id,split,total_calories,total_mass,total_fat,total_carb,total_protein
dish_1561665626,test,51.988998,49.0,1.176,10.78,1.519
dish_1561665671,test,158.389008,89.0,5.056,23.98,5.919
dish_1561665706,test,386.348969,228.0,8.67,61.510002,18.429001
dish_1561665747,test,486.296082,314.0,16.732693,68.086182,19.934381
dish_1561666619,test,35.880001,52.0,0.104,9.360001,0.364
dish_1561666640,test,48.800003,90.0,0.18,12.400001,0.668
dish_1561666761,test,114.336998,43.0,4.042,14.405001,4.816
dish_1561666794,test,138.097,97.0,5.176,16.727001,6.544
dish_1561666821,test,211.78656,170.0,12.141861,19.425873,7.538332
dish_1561666849,test,347.594604,298.0,15.21386,47.585873,11.506332
dish_1561666875,test,443.862976,359.0,17.977985,49.332958,26.684473
dish_1561666897,test,532.508606,402.0,22.03661,54.080101,34.528744
dish_1561666923,test,539.63855,425.0,22.059612,55.690098,34.942749
dish_1561667207,test,249.444839,121.0,11.420783,13.358226,22.073404
dish_1561667238,test,268.80484,165.0,12.344784,15.250226,23.481403
dish_1561667430,test,342.213593,166.0,15.668182,18.32616,30.282518
dish_1561736715,test,161.320007,109.0,11.99,1.744,10.900001
dish_1561736736,test,356.080017,145.0,27.110001,2.248,24.220001
dish_1561737176,test,403.182007,117.0,31.941,4.914,22.581001
dish_1561737200,test,478.582001,262.0,32.230999,5.929,37.081001
dish_1561737223,test,503.782013,334.0,32.519001,10.969001,38.809002
dish_1561737248,test,699.382019,394.0,45.718998,30.168999,40.369003
dish_1561737271,test,762.381958,520.0,45.844997,46.548996,40.999001
dish_1561737293,test,801.822021,636.0,46.077,55.828995,41.927002
dish_1561737776,test,375.299988,139.0,11.120001,56.017002,12.954802
dish_1561737839,test,210.899994,370.0,1.11,51.799999,2.59
dish_1561739160,test,34.77,61.0,0.183,8.54,0.427
dish_1561739188,test,97.089996,143.0,0.183,23.299999,1.247
dish_1561739212,test,134.01001,214.0,0.325,23.797001,8.347
dish_1561739238,test,274.190002,257.0,9.785,37.556999,9.465
dish_1561739265,test,292.040009,308.0,9.989,41.127003,10.689
dish_1561739576,test,63.84,84.0,0.0,15.120001,0.84
dish_1561739623,test,156.240005,348.0,1.056,33.599998,7.176
dish_1561739649,test,208.233551,388.0,3.843097,39.756126,8.455999
dish_1561739719,test,350.163513,637.0,4.590097,74.616135,10.199
dish_1561739760,test,452.163513,937.0,5.190096,98.616127,12.599001
dish_1561739805,test,696.363525,1102.0,23.340097,101.256134,29.098999
dish_1561739930,test,60.040001,79.0,0.0,14.22,0.79
dish_1561739954,test,276.119995,225.0,16.059999,16.556,15.39
dish_1561739973,test,295.369995,280.0,16.279999,20.406,16.709999
dish_1561740321,test,52.980408,28.0,5.462205,1.063661,0.275927
dish_1561740353,test,75.42041,96.0,5.666205,6.503661,0.751927
dish_1561740385,test,99.374557,139.0,6.882791,9.440247,1.758757
dish_1561740411,test,333.214539,297.0,24.262791,11.968246,17.558758
dish_1561741063,test,132.300003,135.0,5.805,4.59,14.85
dish_1561741090,test,161.540009,221.0,5.977,11.469999,15.538
dish_1561741139,test,108.199997,20.0,8.4,0.28,7.4
dish_1561741174,test,245.839996,113.0,18.629999,1.768,16.700001
dish_1561746876,test,149.435959,84.0,7.581682,3.307017,15.599369
dish_1561746912,test,264.095947,210.0,8.211681,27.373018,20.891369
dish_1561746970,test,303.636078,363.0,8.662106,34.998116,24.098282
dish_1561747075,test,646.588074,301.0,32.647552,31.982321,55.615631
dish_1561748274,test,558.514648,260.0,28.200544,27.625929,48.040081
dish_1561748862,test,154.772949,87.0,7.852456,3.425125,16.156488
dish_1561748950,test,197.252945,205.0,7.970456,14.045125,16.746489
dish_1561749016,test,280.118103,272.0,15.774299,17.086405,17.900995
dish_1561749061,test,302.860138,360.0,16.033365,21.472082,19.745497
dish_1561749348,test,165.446945,93.0,8.394006,3.661341,17.270729
dish_1561749392,test,416.778564,210.0,21.084249,16.09301,38.888771
dish_1561749664,test,288.197937,162.0,14.621815,6.377819,30.084497
dish_1561749711,test,300.077911,228.0,14.753815,8.951819,30.678497
dish_1561749750,test,330.527924,315.0,15.101814,15.041821,32.766495
dish_1561749778,test,334.527893,340.0,15.126814,15.89182,32.941494
dish_1561749818,test,340.027893,395.0,15.126814,16.991819,33.491497
dish_1561749857,test,366.579254,447.0,15.792132,21.602934,35.232506
dish_1561749908,test,377.262177,472.0,16.426279,22.846836,35.40324
dish_1561751897,test,354.020905,199.0,17.961365,7.834482,36.95565
dish_1561751958,test,381.226379,293.0,19.166792,10.987133,37.790176
dish_1561752035,test,454.936401,374.0,19.571791,26.458132,41.192177
dish_1561752449,test,287.849854,134.0,14.534126,14.237979,24.759119
dish_1561752481,test,297.979553,169.0,14.982956,15.411839,25.069847
dish_1561752509,test,321.482025,224.0,16.378078,18.148424,25.445457
dish_1561752535,test,358.001984,307.0,18.121077,21.717422,28.101458
dish_1561752563,test,373.507965,367.0,18.29771,24.707659,29.35907
dish_1561752680,test,465.324982,175.0,16.449999,58.625,19.6
dish_1561752970,test,642.29187,299.0,32.43063,31.769815,55.246094
dish_1561752996,test,848.655762,415.0,42.90057,36.336651,76.788078
dish_1561753021,test,918.175781,573.0,46.218571,43.13065,81.844078
dish_1561753075,test,945.670715,668.0,47.436813,46.316841,82.687485
dish_1561753168,test,245.501923,138.0,12.455622,5.432957,25.627535
dish_1561753203,test,265.471954,207.0,13.340455,7.747137,26.240112
dish_1561753238,test,298.034393,333.0,13.71139,14.026631,28.881098
dish_1561753275,test,330.034393,397.0,13.775391,22.34663,29.201099
dish_1561753371,test,221.257736,103.0,11.171755,10.944118,19.031263
dish_1561753400,test,354.682678,178.0,17.941113,13.896811,32.95927
dish_1561753432,test,380.321686,238.0,19.463066,16.882177,33.369026
dish_1561753477,test,432.267029,280.0,24.355024,18.788651,34.092751
dish_1561753589,test,138.761963,78.0,7.040133,3.070802,14.485127
dish_1561753623,test,159.310791,149.0,7.950614,5.45206,15.11546
dish_1561753649,test,164.010803,196.0,7.950614,6.39206,15.585461
dish_1562007739,test,28.6,65.0,1.365,2.795,2.08
dish_1562007763,test,290.70047,298.0,6.343606,47.406929,11.839698
dish_1562007789,test,302.954895,322.0,6.650677,49.535133,12.64324
dish_1562007817,test,444.121399,391.0,15.101501,51.505577,26.162634
dish_1562007842,test,492.281372,434.0,15.187502,61.395573,27.796635
dish_1562007866,test,497.861359,465.0,15.249501,62.604572,28.075634
dish_1562007904,test,525.461365,489.0,17.817501,64.11657,28.267633
dish_1562008394,test,2.4,24.0,0.0,0.48,0.24
dish_1562008429,test,94.465088,69.0,5.511408,1.765067,9.056995
dish_1562008476,test,120.505836,120.0,6.163932,6.287506,10.764524
dish_1562008517,test,401.729523,370.0,11.505786,54.154385,21.236305
dish_1562008549,test,417.129517,405.0,12.240784,55.659386,22.356302
dish_1562008695,test,18.0,72.0,0.216,3.6,1.296
dish_1562008738,test,64.066612,109.0,4.61,5.137444,2.1365
dish_1562008780,test,180.846405,195.0,14.93047,9.853951,4.773051
dish_1562008813,test,214.593262,225.0,15.571491,15.597978,6.029664
dish_1562008842,test,355.759705,294.0,24.022318,17.568413,19.549057
dish_1562008936,test,57.639999,131.0,2.751,5.633,4.192
dish_1562008979,test,382.936646,290.0,22.224644,10.17357,35.345387
dish_1562009006,test,470.716644,323.0,25.425642,21.06357,38.975388
dish_1562009098,test,70.080002,96.0,4.608,1.824,7.68
dish_1562009120,test,95.610138,146.0,5.247729,6.257764,9.354047
dish_1562009148,test,226.547165,210.0,13.086175,8.085415,21.893772
dish_1562009182,test,306.229919,274.0,20.686609,10.74478,23.34761
dish_1562009314,test,99.567535,195.0,2.494945,17.291681,6.528783
dish_1562009810,test,119.880005,108.0,0.972,24.84,2.808
dish_1562009894,test,244.80722,200.0,12.012504,29.885567,5.628496
dish_1562009934,test,434.914429,369.0,15.623594,62.24358,12.707417
dish_1562010048,test,407.132263,199.0,24.372669,5.682851,38.990711
dish_1562010085,test,440.321442,264.0,25.204319,11.446744,41.166977
dish_1562010130,test,638.187561,376.0,37.53344,28.654207,47.262806
dish_1562010266,test,581.033081,284.0,34.7831,8.110199,55.645042
dish_1562010293,test,633.833069,404.0,37.303101,13.270199,59.485043
dish_1562010315,test,671.106934,477.0,38.237114,19.743494,61.929153
dish_1562010369,test,141.166443,69.0,8.450825,1.970436,13.519394
dish_1562010394,test,188.610443,116.0,12.935694,3.708065,14.15958
dish_1562010418,test,209.545135,157.0,13.460272,7.343752,15.532299
dish_1562010440,test,247.625168,191.0,13.528273,15.163752,16.824301
dish_1562010821,test,274.149384,134.0,16.411747,3.826643,26.255054
dish_1562010865,test,376.24295,216.0,26.149803,7.233953,28.117785
dish_1562010891,test,438.74292,341.0,26.274799,23.483953,28.742785
dish_1562010929,test,457.265839,405.0,27.095516,25.63044,29.310972
dish_1562011727,test,372.352112,182.0,22.290583,5.197382,35.659843
dish_1562011765,test,423.923004,283.0,23.582834,14.153584,39.041424
dish_1562011794,test,514.643005,364.0,23.744835,32.783588,42.119415
dish_1562012048,test,278.973877,248.0,5.299119,47.483944,10.388004
dish_1562012076,test,525.973816,438.0,5.869118,100.683945,15.518004
dish_1562085132,test,91.970001,17.0,7.14,0.238,6.29
dish_1562085163,test,279.929993,144.0,21.110001,2.27,18.99
dish_1562085185,test,550.51001,227.0,39.369999,28.83,21.147999
dish_1562085604,test,241.110001,423.0,1.269,59.220001,2.961
dish_1562085672,test,122.084,46.0,1.932,19.458,6.21
dish_1562086037,test,68.970001,121.0,0.363,16.940001,0.847
dish_1562086067,test,178.178009,209.0,0.539,42.812,2.255
dish_1562086116,test,290.65802,285.0,8.898999,44.028,9.855
dish_1562086501,test,195.360001,132.0,14.52,2.112,13.2
dish_1562086564,test,286.809998,287.0,14.985,25.362,14.44
dish_1562086595,test,308.602997,324.0,15.132999,26.694,18.139999
dish_1562086702,test,178.529999,33.0,13.86,0.462,12.21
dish_1562086740,test,447.890015,215.0,33.880001,3.374,30.41
dish_1562094621,test,10.54,34.0,0.034,2.38,0.612
dish_1562094694,test,134.596008,142.0,11.607294,7.249883,2.246118
dish_1562094730,test,428.194458,336.0,24.716473,11.798436,39.125523
dish_1562094877,test,234.576111,155.0,10.473826,3.634154,29.465502
dish_1562094931,test,376.749084,282.0,25.350718,9.954545,47.635498
dish_1562095283,test,229.517426,197.0,19.747328,11.772673,5.268715
dish_1562095340,test,718.957397,381.0,37.595329,72.492676,25.508715
dish_1562096343,test,6.2,62.0,0.0,1.24,0.62
dish_1562096372,test,346.713684,287.0,15.203942,6.515386,43.392502
dish_1562096401,test,366.863678,352.0,15.268942,11.065385,44.5625
dish_1562096512,test,30.3396,25.0,2.738935,1.373378,0.492013
dish_1562096542,test,38.0896,50.0,2.763935,3.123378,0.942013
dish_1562096584,test,94.99057,90.0,4.666848,11.278716,2.650751
dish_1562096608,test,176.712036,163.0,13.218136,14.911697,13.094923
dish_1562096633,test,288.703217,237.0,18.21854,16.646711,27.162325
dish_1562096907,test,297.779602,266.0,31.159481,13.237985,38.056858
dish_1562096933,test,312.659607,314.0,31.207481,16.597986,38.920853
dish_1562096973,test,348.999664,350.0,34.642704,17.928936,39.411209
dish_1562097001,test,529.879639,418.0,41.238701,40.368938,46.891212
dish_1562097624,test,77.586021,68.0,2.31068,12.609709,2.772815
dish_1562097653,test,116.16552,102.0,5.921285,14.058498,3.374529
dish_1562097673,test,345.657349,307.0,29.935171,24.260704,32.70406
dish_1562099053,test,98.382996,37.0,3.478,12.395,4.144
dish_1562099076,test,110.181,61.0,3.761948,14.762364,4.357234
dish_1562099134,test,271.641266,188.0,14.042557,18.565031,17.734715
dish_1562099157,test,277.531311,207.0,14.06156,19.895029,18.076714
dish_1562168365,test,70.0,140.0,0.14,18.199999,0.7
dish_1562168399,test,128.709991,243.0,0.449,32.619999,1.421
dish_1562168427,test,193.709991,368.0,0.699,33.494999,13.921
dish_1562168450,test,282.539978,431.0,4.983,44.834999,15.243999
dish_1562168471,test,312.665558,490.0,5.737881,50.066841,17.219376
dish_1562168648,test,41.594833,32.0,2.229677,4.924903,1.024
dish_1562168673,test,56.354836,73.0,2.270678,8.614903,1.229
dish_1562168696,test,95.114838,141.0,2.474677,18.134903,1.705
dish_1562168800,test,237.524826,242.0,9.342677,36.314899,3.826
dish_1562169729,test,25.530136,50.0,0.639729,4.433764,1.674047
dish_1562169762,test,262.330139,210.0,18.239729,6.993764,17.674047
dish_1562169818,test,346.819672,275.0,22.768761,16.997473,19.754049
dish_1562169840,test,739.663696,389.0,53.890759,21.785473,41.75605
dish_1562170163,test,53.5,107.0,0.107,13.91,0.535
dish_1562170236,test,169.360001,333.0,0.737,42.478001,2.069
dish_1562170331,test,263.830017,400.0,5.293,54.537998,3.476
dish_1562170356,test,385.333984,432.0,14.285,55.529999,12.788
dish_1562172561,test,150.799988,290.0,0.58,2.03,29.0
dish_1562172600,test,263.599976,370.0,6.02,16.43,30.68
dish_1562172643,test,734.269958,457.0,42.559998,17.648001,62.869999
dish_1562173111,test,792.179993,163.0,50.529999,68.459999,27.710001
dish_1562173175,test,165.366608,163.0,7.169495,13.684191,12.646373
dish_1562173200,test,213.366608,259.0,7.265494,26.16419,13.126373
dish_1562173247,test,290.550018,149.0,17.879999,17.879999,13.261001
dish_1562173267,test,409.570007,171.0,27.119999,18.188,21.401001
dish_1562173381,test,389.39801,113.0,30.849001,4.746,21.809
dish_1562173411,test,638.257996,159.0,50.168999,5.39,38.829002
dish_1562173742,test,81.149994,15.0,6.3,0.21,5.55
dish_1562180025,test,798.913696,256.0,55.475594,12.93051,59.066467
dish_1562180089,test,851.298767,437.0,57.796677,19.00104,60.67337
dish_1562180157,test,1009.176697,557.0,72.163277,25.456959,63.837643
dish_1562181217,test,546.484497,199.0,36.503475,11.240341,41.379761
dish_1562181247,test,660.094482,220.0,45.323471,11.534341,49.149761
dish_1562181285,test,796.922119,324.0,57.774529,17.129475,51.892128
dish_1562183065,test,16.5,75.0,0.225,2.475,2.325
dish_1562183096,test,41.18898,95.0,2.571043,3.28026,2.80497
dish_1562183125,test,88.552399,131.0,6.881025,5.217036,3.754251
dish_1562183151,test,108.392403,195.0,6.945024,9.697037,4.906251
dish_1562183175,test,290.28244,324.0,15.717025,32.917038,7.615252
dish_1562183201,test,558.942383,425.0,25.514025,66.247047,18.725252
dish_1562184604,test,211.380005,78.0,14.82,0.0,19.5
dish_1562184628,test,444.01001,121.0,32.879997,0.602,35.41
dish_1562184663,test,600.540405,271.0,50.940563,5.702527,56.024384
dish_1562184705,test,635.19043,376.0,51.203068,13.052526,58.229382
dish_1562602589,test,365.276001,106.0,28.938,4.452,20.458
dish_1562602627,test,577.176025,171.0,43.237999,25.251999,22.148001
dish_1562602657,test,610.365173,236.0,44.069649,31.015892,24.324261
dish_1562602687,test,721.365173,311.0,52.319649,32.215893,31.824261
dish_1562602803,test,121.742279,120.0,5.278155,10.074251,9.310214
dish_1562602832,test,144.182281,188.0,5.482155,15.514251,9.786214
dish_1562602860,test,165.182281,258.0,5.622155,20.834251,10.206213
dish_1562602888,test,209.382294,343.0,5.792155,21.429251,18.706215
dish_1562602918,test,265.622253,417.0,5.792155,34.749252,19.446213
dish_1562602945,test,308.372284,492.0,6.017155,45.249252,19.971214
dish_1562603536,test,75.739998,14.0,5.88,0.196,5.18
dish_1562603569,test,121.679504,62.0,7.050731,8.625269,5.648293
dish_1562603598,test,175.259506,156.0,7.332731,21.785269,6.306293
dish_1562603626,test,201.759506,209.0,7.385731,28.675268,6.571293
dish_1562603813,test,475.959991,146.0,32.119999,46.719997,3.796
dish_1562603842,test,594.2453,237.0,38.460644,60.725197,6.708
dish_1562603867,test,1049.11731,369.0,74.496643,66.269196,32.184002
dish_1562603895,test,1268.157349,517.0,90.776642,68.637192,46.984001
dish_1562605315,test,217.559998,147.0,16.17,2.352,14.7
dish_1562605352,test,242.068939,195.0,16.78414,6.608414,16.307085
dish_1562605384,test,306.192841,262.0,18.418285,18.374268,16.960743
dish_1562605411,test,336.492828,363.0,18.620287,26.050266,17.566744
dish_1562611522,test,132.949997,50.0,4.7,16.75,5.6
dish_1562611580,test,141.0,50.0,6.0,16.0,6.0
dish_1562611620,test,199.845322,76.0,9.791893,17.088623,11.093416
dish_1562611649,test,278.488983,146.0,17.101799,20.045015,12.508038
dish_1562611680,test,326.888977,256.0,19.411798,24.775015,16.028036
dish_1562611824,test,192.566193,109.0,11.998874,16.74655,5.932549
dish_1562611853,test,267.213989,243.0,15.790093,25.89777,9.070109
dish_1562611878,test,286.894592,311.0,16.6621,28.178411,9.673808
dish_1562613010,test,90.271996,128.0,0.608,1.696,18.848
dish_1562613045,test,166.112,207.0,1.793,18.285999,21.533998
dish_1562613285,test,111.744507,84.0,7.762758,9.66468,2.126515
dish_1562613340,test,349.389069,189.0,23.076174,14.061036,22.696079
dish_1562613376,test,371.963898,267.0,24.07642,16.677065,23.388559
dish_1562613403,test,398.703369,315.0,25.434467,19.955114,24.512461
dish_1562613867,test,83.886055,57.0,5.606607,7.847055,1.830647
dish_1562613898,test,120.636047,162.0,6.026607,15.197055,4.350647
dish_1562613918,test,133.659988,207.0,6.603672,16.706305,4.750154
dish_1562613974,test,416.196686,375.0,19.963217,20.551165,39.229145
dish_1562614088,test,23.449999,67.0,0.268,4.69,1.608
dish_1562614121,test,123.492508,155.0,9.446692,8.716035,3.395248
dish_1562614158,test,453.931671,301.0,30.739628,14.829063,31.99674
dish_1562614895,test,51.799999,148.0,0.592,10.36,3.552
dish_1562614952,test,548.106018,403.0,28.563108,18.39809,54.80373
dish_1562614980,test,566.146057,485.0,28.809109,21.104092,57.345734
dish_1562615070,test,14.471023,50.0,0.641184,1.676942,0.443896
dish_1562615103,test,94.288544,110.0,6.186012,8.580285,1.962835
dish_1562615128,test,397.568329,244.0,25.728844,14.190873,28.213522
dish_1562615153,test,468.202423,286.0,29.068731,15.152088,36.833271
dish_1562615283,test,176.535965,78.0,11.37568,3.265865,15.28025
dish_1562615324,test,258.315979,136.0,15.319679,13.705867,16.498249
dish_1562615360,test,331.481995,191.0,20.402439,20.033928,17.89061
dish_1562615388,test,360.182037,273.0,20.730438,25.77393,19.85861
dish_1562617370,test,155.099991,55.0,6.6,17.6,6.6
dish_1562617395,test,185.899994,125.0,8.07,20.610001,8.84
dish_1562617416,test,200.949997,168.0,8.242,23.620001,9.872
dish_1562617446,test,291.190002,232.0,12.594,35.139999,11.216
dish_1562617470,test,440.867065,321.0,19.671377,37.176857,29.481651
dish_1562617492,test,558.5578,373.0,27.255165,39.354103,39.668491
dish_1562617703,test,179.630005,110.0,6.49,26.950001,4.51
dish_1562617939,test,234.966125,133.0,14.640826,20.433863,7.238798
dish_1562618000,test,685.993896,448.0,36.103981,30.821442,59.159676
dish_1562686492,test,160.0,100.0,10.0,3.0,14.0
dish_1562686520,test,346.47998,226.0,23.860001,5.016,26.6
dish_1562686548,test,413.493988,280.0,23.967999,20.892,27.464001
dish_1562686577,test,556.563965,531.0,24.720999,56.031998,29.221001
dish_1562686664,test,119.129997,209.0,0.627,29.26,1.463
dish_1562687246,test,115.4216,61.0,11.899805,2.317261,0.601127
dish_1562687274,test,161.021606,141.0,12.139805,13.517261,1.161127
dish_1562687299,test,180.821609,196.0,12.194806,18.46726,1.436127
